,date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,z_score,is_anomaly,rolling_mean,rolling_std,dynamic_z
9743,2016-03-19 08:50:00,120,0,21.0,37.99,18.1,41.26,21.39,36.53,19.7,35.29,18.29,46.26,5.86666666666667,56.39,19.39,30.9266666666667,21.7,41.7666666666667,19.6333333333333,40.09666666666671,5.0833333333333295,762.283333333333,82.6666666666667,2.8333333333333295,57.66666666666669,2.38333333333333,10.167043516412376,10.167043516412376,0.21755733351174564,True,53.05555555555556,17.57389941167867,3.8093107782303997
9744,2016-03-19 09:00:00,350,0,21.0,37.76,18.1,41.1266666666667,21.29,36.59,19.7,35.3633333333333,18.29,46.1266666666667,5.93333333333333,55.36,19.39,30.89,21.7,41.4666666666667,19.6,39.83333333333329,5.1,762.2999999999998,82.0,3.0,65.0,2.3,10.817292635329068,10.817292635329068,2.4609150078716557,True,56.94444444444444,39.132814258616825,7.488742149206056
9748,2016-03-19 09:40:00,280,0,21.0,37.26,18.1,40.463333333333296,21.29,36.4666666666667,19.7,35.4333333333333,18.29,45.7,6.09,49.19333333333329,19.3566666666667,30.533333333333296,21.7,41.06,19.6666666666667,39.26,5.16666666666667,762.5,81.3333333333333,3.0,63.0,2.2333333333333294,18.76628085738048,18.76628085738048,1.7781539765447265,True,58.888888888888886,46.860763357095806,4.718470107415136
9749,2016-03-19 09:50:00,360,0,20.9266666666667,37.1266666666667,18.1,40.433333333333294,21.29,36.4,19.7,35.245,18.29,45.6266666666667,6.115,48.5725,19.3566666666667,30.463333333333296,21.7,40.933333333333294,19.6,39.1266666666667,5.18333333333333,762.5499999999998,81.1666666666667,3.0,62.5,2.2166666666666694,12.158822768833488,12.158822768833488,2.558452298061217,True,62.77777777777778,58.74802297475716,5.0592719069020005
9756,2016-03-19 11:00:00,420,0,20.89,36.7,18.23,39.76,21.2,36.1266666666667,19.6,34.5,18.29,44.9666666666667,6.96666666666667,45.1333333333333,19.29,30.2,21.6,40.3266666666667,19.566666666666695,38.0,5.6,762.7,80.0,3.0,62.0,2.3,1.99382429709658,1.99382429709658,3.143676039198585,True,73.33333333333333,73.46552319687964,4.7187667300433915
9758,2016-03-19 11:20:00,650,0,20.89,36.7,18.29,39.6633333333333,21.2,36.0,19.6,34.4,18.29,44.79,7.23,43.5666666666667,19.29,30.1,21.6666666666667,40.1266666666667,19.5,37.9,5.7,762.733333333333,77.3333333333333,3.3333333333333295,50.0,1.93333333333333,16.341741848737,16.341741848737,5.387033713558496,True,84.02777777777777,101.49113223209429,5.576568216107123
9759,2016-03-19 11:30:00,690,0,20.89,36.76,18.29,39.59,21.2,36.2266666666667,19.6,34.4,18.29,44.73,7.43333333333333,41.69333333333329,19.29,30.1,21.7,39.863333333333294,19.5,37.8266666666667,5.75,762.75,76.0,3.5,44.0,1.75,36.322243767790496,36.322243767790496,5.777182874316741,True,92.5,124.09389902266587,4.81490230144889
9891,2016-03-20 09:30:00,140,0,20.79,36.79,18.0,39.863333333333294,21.6333333333333,35.36,19.8566666666667,34.26,19.0,73.66333333333331,5.93333333333333,47.59,19.0,30.2,21.79,37.645,19.39,38.7,5.35,761.95,79.5,3.5,24.5,2.1,10.044723458122462,10.044723458122462,0.41263191389086823,True,61.80555555555556,21.118471248074698,3.7026564814237286
9892,2016-03-20 09:40:00,370,0,20.79,36.73,18.0,39.79,21.6,35.29,19.79,34.1266666666667,18.9266666666667,70.4566666666667,6.12666666666667,47.463333333333296,19.0,30.2,21.89,37.43,19.39,38.6175,5.43333333333333,761.9,79.0,3.3333333333333295,25.666666666666696,2.1,15.274816891178489,15.274816891178489,2.6559895882507782,True,65.69444444444444,41.91965450107573,7.259257242870323
9893,2016-03-20 09:50:00,230,0,20.79,36.59,18.1,39.6633333333333,21.6666666666667,35.3633333333333,19.79,34.09,18.89,68.64,6.4,46.6233333333333,19.0,30.2,21.823333333333295,37.1566666666667,19.39,38.463333333333296,5.51666666666667,761.85,78.5,3.16666666666667,26.8333333333333,2.1,4.397408769000322,4.397408769000322,1.29046752559692,True,67.5,46.017449231813664,3.531269175338328
9902,2016-03-20 11:20:00,490,0,21.0,37.83333333333329,18.76,39.73,21.6,35.59,19.79,33.9333333333333,18.73,53.6,7.4,42.26,19.0,30.29,22.29,37.5,19.29,37.363333333333294,5.8,762.0,81.3333333333333,2.66666666666667,32.0,2.8333333333333295,30.02053437521681,30.02053437521681,3.8264370705255137,True,80.0,68.87424752279121,5.952878103885298
9903,2016-03-20 11:30:00,410,0,21.0,37.7,18.79,39.495,21.6,35.7966666666667,19.79,34.0,18.7,52.863333333333294,7.295,42.9,19.0,30.323333333333295,22.3566666666667,37.5,19.29,37.29,5.8,761.95,82.0,3.0,34.0,2.95,13.657224120106548,13.657224120106548,3.0461387490090237,True,85.13888888888889,78.91862550924778,4.116406095707324
9904,2016-03-20 11:40:00,360,0,21.033333333333296,37.6266666666667,18.823333333333295,39.4,21.86,37.2666666666667,19.7,34.03,18.7,52.2566666666667,7.09,44.66,19.0,30.463333333333296,22.4266666666667,37.5666666666667,19.3566666666667,37.23,5.8,761.9,82.6666666666667,3.3333333333333295,36.0,3.06666666666667,47.07445267122239,47.07445267122239,2.558452298061217,True,89.44444444444444,85.18230473005148,3.1761943564800754
9934,2016-03-20 16:40:00,460,0,22.7,35.6633333333333,21.2,36.1266666666667,22.6,35.09,20.533333333333296,36.59666666666671,19.0,45.59,9.6,27.233333333333295,19.1,30.05,23.6333333333333,37.1266666666667,19.6,37.863333333333294,8.099999999999998,760.6666666666669,69.0,4.0,40.0,2.7,27.90731979766861,27.90731979766861,3.53382519995683,True,127.91666666666667,100.8127185693939,3.2940618807412236
10018,2016-03-21 06:40:00,370,0,21.29,38.1633333333333,18.2,42.59,22.1,36.9,19.6,36.86,19.2,46.03,5.43333333333333,70.7933333333333,19.2,32.5,22.6666666666667,43.83333333333329,19.6,41.29,5.2,761.1,97.0,2.3333333333333295,59.33333333333329,4.7,22.807471151463687,22.807471151463687,2.6559895882507782,True,79.72222222222223,55.48689027306364,5.2314659615857835
10030,2016-03-21 08:40:00,370,0,21.2,38.59,18.4266666666667,43.03,22.0,36.9,19.6,37.7,19.5,43.23,7.12666666666667,71.1933333333333,19.2,32.9,22.29,41.863333333333294,19.6,40.6266666666667,6.3,761.4333333333329,93.0,3.0,34.3333333333333,5.16666666666667,16.597023664508015,16.597023664508015,2.6559895882507782,True,71.80555555555556,55.67325169788741,5.35615282654237
10031,2016-03-21 08:50:00,380,0,21.2,38.59,18.5,42.963333333333296,21.9266666666667,36.9,19.6,37.6633333333333,19.5,43.09,7.15666666666667,70.06,19.2,32.9,22.29,41.79,19.6,40.5,6.4,761.466666666667,92.5,3.0,27.166666666666696,5.18333333333333,45.855727803427726,45.855727803427726,2.7535268784403395,True,75.41666666666667,66.26743724814136,4.596274520060396
10090,2016-03-21 18:40:00,560,30,21.3566666666667,36.09,19.566666666666695,37.1633333333333,21.6333333333333,35.03,21.39,36.1266666666667,19.1,41.1266666666667,9.36,30.1333333333333,19.29,32.3333333333333,21.26,37.1,19.29,36.0,8.33333333333333,760.0666666666668,71.6666666666667,2.0,36.33333333333329,3.4666666666666694,24.368483491707597,24.368483491707597,4.509198101852443,True,72.77777777777777,79.38535399426476,6.137432129576721
10091,2016-03-21 18:50:00,410,20,21.533333333333296,36.49,19.73,37.29,21.7,35.03,21.39,36.2,19.1666666666667,41.2,9.22666666666667,29.9266666666667,19.3566666666667,32.5,21.323333333333295,37.433333333333294,19.29,36.0,8.21666666666667,760.033333333333,71.8333333333333,2.0,38.16666666666669,3.38333333333333,5.0031691091135135,5.0031691091135135,3.0461387490090237,True,77.5,88.77491715283485,3.745427319606147
10229,2016-03-22 17:50:00,90,0,22.1,37.03,21.0,36.7,22.2,36.2,21.463333333333296,35.2233333333333,19.23,46.0266666666667,12.03,18.6266666666667,19.7,32.53,22.26,37.723333333333294,19.79,39.6633333333333,10.7166666666667,755.9333333333329,60.16666666666671,4.8333333333333295,40.0,3.2,18.72726298170164,18.72726298170164,-0.07505453705693829,True,50.69444444444444,12.256230251118907,3.2069857329881053
10230,2016-03-22 18:00:00,100,0,22.1,36.9,20.84,36.545,22.2,36.2,21.39,35.03,19.29,45.7666666666667,12.0,17.4,19.6666666666667,32.2966666666667,22.323333333333295,37.9,19.79,39.59,10.6,755.9,61.0,5.0,40.0,3.3,30.47047440195456,30.47047440195456,0.022482753132623014,True,51.25,13.524885774416305,3.6044666707807305
10231,2016-03-22 18:10:00,100,0,22.066666666666695,36.723333333333294,20.79,36.5,22.1,36.09,21.39,34.8633333333333,19.29,45.43,11.42,18.195,19.6,32.03,22.463333333333296,37.9666666666667,19.79,39.56,10.2666666666667,755.9333333333329,63.16666666666671,4.8333333333333295,37.83333333333329,3.43333333333333,39.63873275788501,39.63873275788501,0.022482753132623014,True,51.666666666666664,14.535047493336359,3.325295865424032
10232,2016-03-22 18:20:00,120,0,22.0,36.6633333333333,20.73,36.5,22.1,36.09,21.39,34.79,19.29,45.1566666666667,10.96,19.9266666666667,19.6,31.89,22.6333333333333,38.0,19.79,39.5,9.93333333333333,755.966666666667,65.3333333333333,4.66666666666667,35.66666666666669,3.56666666666667,19.33399466797709,19.33399466797709,0.21755733351174564,True,52.5,16.59373715218476,4.067799759689024
10233,2016-03-22 18:30:00,110,0,22.0,37.3666666666667,20.6,36.4,22.1,35.9666666666667,21.3566666666667,34.7,19.2,44.76,10.66,21.83,19.6,31.823333333333295,22.76,38.0,19.79,39.363333333333294,9.6,756.0,67.5,4.5,33.5,3.7,6.207648233976215,6.207648233976215,0.12002004332218431,True,53.47222222222222,17.853844989452785,3.1661402802125673
10234,2016-03-22 18:40:00,320,0,22.0,37.5666666666667,20.6,36.4666666666667,22.1,35.8266666666667,21.29,34.6266666666667,19.2,44.6266666666667,10.46,22.956666666666695,19.6,31.79,22.79,38.0,19.79,39.29,9.26666666666667,756.033333333333,69.6666666666667,4.3333333333333295,31.3333333333333,3.8333333333333295,13.377482839860022,13.377482839860022,2.1683031373029715,True,56.666666666666664,35.918530664131595,7.3314060587756495
10235,2016-03-22 18:50:00,620,0,22.0,37.3,20.6,36.59,22.1,35.79,21.29,34.59,19.2,44.4666666666667,10.03,25.956666666666695,19.6,31.79,22.89,38.09,19.79,39.29,8.93333333333333,756.0666666666668,71.8333333333333,4.16666666666667,29.166666666666696,3.9666666666666694,26.063698064535856,26.063698064535856,5.094421842989812,True,64.86111111111111,75.37685705194579,7.364845266847836
10236,2016-03-22 19:00:00,450,0,22.066666666666695,40.5,20.6,36.7966666666667,22.1666666666667,35.79,21.29,34.59,19.2,44.3266666666667,9.69666666666667,28.3566666666667,19.6,31.89,22.963333333333296,38.09,19.79,39.26,8.599999999999998,756.1,74.0,4.0,27.0,4.1,29.505218868143857,29.505218868143857,3.4362879097672687,True,70.69444444444444,87.85914445563124,4.31720065003711
10307,2016-03-23 06:50:00,330,0,21.6,39.4,18.745,43.475,22.29,37.9666666666667,20.5,36.9,20.0,44.4,5.72666666666667,67.9333333333333,20.1,38.223333333333294,22.39,43.79,19.823333333333295,42.03,5.3,756.0499999999998,96.6666666666667,2.0,31.3333333333333,4.76666666666667,48.52274499135092,48.52274499135092,2.2658404274925332,True,85.27777777777777,71.1667793646217,3.438714304723449
10309,2016-03-23 07:10:00,280,0,21.525,39.475,18.7,43.6566666666667,22.2,37.863333333333294,20.463333333333296,36.863333333333294,19.9175,45.15,5.8,68.1233333333333,20.1666666666667,38.8266666666667,22.3566666666667,44.0266666666667,19.8566666666667,42.1333333333333,5.383333333333329,756.1,97.0,2.16666666666667,33.5,4.883333333333329,24.905320291873068,24.905320291873068,1.7781539765447265,True,80.69444444444444,58.02686092163811,3.434712000442451
10315,2016-03-23 08:10:00,410,0,21.5,39.9666666666667,18.79,43.9666666666667,22.1,37.9,20.39,36.9666666666667,20.0,43.3266666666667,6.3333333333333295,68.7566666666667,20.1,37.4666666666667,22.1,41.9975,19.79,41.433333333333294,5.91666666666667,756.116666666667,96.3333333333333,2.8333333333333295,48.16666666666669,5.3333333333333295,2.8097431058995426,2.8097431058995426,3.0461387490090237,True,81.52777777777777,68.88773725626119,4.768224872887191
10508,2016-03-24 16:20:00,130,0,21.0,39.0,19.6,40.433333333333294,21.79,37.4,20.6,36.4,19.29,46.0,11.95,20.195,20.1,33.9333333333333,21.73,40.5666666666667,19.39,37.79,9.3,756.1333333333331,66.0,4.0,49.66666666666669,3.2,45.2807349152863,45.2807349152863,0.3150946237013069,True,53.75,17.233892254892854,4.424421301482371
10509,2016-03-24 16:30:00,130,0,21.0,39.0,19.566666666666695,40.4,21.79,37.3266666666667,20.6,36.4666666666667,19.29,46.0,11.4333333333333,20.366666666666696,20.1,34.0,21.79,40.7,19.39,37.79,9.25,756.15,66.0,4.0,43.0,3.15,39.35977576766163,39.35977576766163,0.3150946237013069,True,55.138888888888886,19.209230143122344,3.897142704488567
10510,2016-03-24 16:40:00,140,0,21.0,39.0,19.5,40.4666666666667,21.79,37.4,20.6,36.8,19.29,46.0,11.1666666666667,21.033333333333296,20.1,34.0,21.9266666666667,40.8266666666667,19.39,37.79,9.2,756.1666666666669,66.0,4.0,36.33333333333329,3.1,18.546546064317223,18.546546064317223,0.41263191389086823,True,56.388888888888886,21.644083572130175,3.8630007517977
10511,2016-03-24 16:50:00,150,0,21.0,39.0,19.463333333333296,40.5,21.79,37.3266666666667,20.6,37.19333333333329,19.29,46.06,10.86,22.3633333333333,20.1,33.9666666666667,22.066666666666695,40.9666666666667,19.39,37.73,9.15,756.1833333333329,66.0,4.0,29.666666666666696,3.05,48.62070718081668,48.62070718081668,0.5101692040804295,True,57.77777777777778,24.276704316210175,3.7987949690783647
10512,2016-03-24 17:00:00,140,0,21.0,39.0,19.39,40.36,21.79,37.363333333333294,20.6,37.4,19.29,46.06,10.6666666666667,23.43,20.1,33.7666666666667,22.1333333333333,40.83333333333329,19.3566666666667,37.6633333333333,9.1,756.2,66.0,4.0,23.0,3.0,8.008686441462489,8.008686441462489,0.41263191389086823,True,58.888888888888886,26.139148533793538,3.103051004367952
10519,2016-03-24 18:10:00,160,0,21.0,38.8266666666667,19.23,40.23,21.6,37.2,20.6,36.9,19.29,45.1633333333333,9.6,33.6966666666667,19.963333333333296,34.3266666666667,22.533333333333296,40.863333333333294,19.29,37.245,8.43333333333333,756.216666666667,75.5,4.0,24.666666666666696,4.25,18.33326147170737,18.33326147170737,0.6077064942699908,True,63.47222222222222,30.403841594842937,3.1748546471229706
10520,2016-03-24 18:20:00,560,0,21.0,38.9,19.29,40.2,21.7,37.2,20.533333333333296,36.9,19.29,45.03,9.533333333333328,34.2966666666667,19.89,34.4666666666667,22.533333333333296,40.73,19.29,37.2,8.36666666666667,756.233333333333,76.0,4.0,24.3333333333333,4.3,5.796382564585656,5.796382564585656,4.509198101852443,True,70.55555555555556,65.90408927210308,7.426617222849997
10521,2016-03-24 18:30:00,390,0,21.033333333333296,40.66666666666671,19.29,40.26,21.7,37.2,20.533333333333296,36.9,19.29,45.0,9.36,35.3933333333333,20.0,34.6566666666667,22.5,40.59,19.23,37.2,8.3,756.25,76.5,4.0,24.0,4.35,27.943900122772902,27.943900122772902,2.8510641686299008,True,75.27777777777777,75.84216788037324,4.149699712152708
10606,2016-03-25 08:40:00,300,10,21.0,40.433333333333294,18.39,44.2,21.89,38.09,19.79,38.7,19.323333333333295,49.29,6.8,73.79999999999998,20.2,38.06,21.7,42.933333333333294,19.39,42.433333333333294,6.46666666666667,753.533333333333,97.0,6.0,53.33333333333329,5.96666666666667,26.587442704476416,26.587442704476416,1.973228556923849,True,60.0,33.187474304381084,7.231644017222412
10608,2016-03-25 09:00:00,490,0,21.0,40.4,18.39,44.06,21.79,38.06,19.79,38.7,19.323333333333295,49.03,7.0,73.9,20.1666666666667,37.863333333333294,21.6,42.73,19.39,42.03,6.5,753.6,97.0,6.0,55.0,6.0,22.63588102068752,22.63588102068752,3.8264370705255137,True,66.11111111111111,60.967679166695554,6.952682055190386
10609,2016-03-25 09:10:00,370,0,21.0,40.4,18.39,44.06,21.79,38.09,19.79,38.7,19.29,48.9,7.0,73.9,20.1,37.79,21.6,42.59,19.39,41.93,6.5833333333333295,753.616666666667,96.8333333333333,5.8333333333333295,56.16666666666669,6.06666666666667,35.93121595913544,35.93121595913544,2.6559895882507782,True,70.13888888888889,70.70057982421477,4.241282205275627
10610,2016-03-25 09:20:00,370,0,20.89,40.7,18.39,44.09,21.79,38.1633333333333,19.79,38.7,19.29,48.9,7.09,74.0,20.1,37.7,21.6,42.53,19.463333333333296,41.863333333333294,6.66666666666667,753.6333333333331,96.6666666666667,5.66666666666667,57.33333333333329,6.133333333333329,38.4247553651221,38.4247553651221,2.6559895882507782,True,73.75,78.92655705433013,3.753489459778062
10617,2016-03-25 10:30:00,370,0,21.0,40.433333333333294,18.5,44.29,21.6,38.09,19.745,39.29,19.29,48.29,7.866666666666669,74.3333333333333,20.0,37.4666666666667,21.5,42.2,19.39,41.29,7.25,753.85,95.5,4.5,63.0,6.6,30.29304192168638,30.29304192168638,2.6559895882507782,True,82.91666666666667,91.6582369149981,3.13210621320993
10621,2016-03-25 11:10:00,780,0,21.0,40.4,18.5,44.1266666666667,21.6,38.1266666666667,19.7,39.4,19.2,47.8266666666667,8.46,74.7266666666667,20.0,37.59,21.39,42.09,19.39,41.2,7.68333333333333,754.0499999999998,95.0,4.0,63.83333333333329,6.98333333333333,17.11849729763344,17.11849729763344,6.655018486022793,True,95.41666666666667,124.39076887085075,5.503489845328515
10622,2016-03-25 11:20:00,520,0,21.0,40.53,18.5,44.33333333333329,21.6,38.4,19.7,39.433333333333294,19.29,47.863333333333294,8.733333333333329,74.8666666666667,20.0,37.59,21.39,42.09,19.39,41.1633333333333,7.866666666666669,754.1,95.0,4.0,63.66666666666669,7.16666666666667,44.68454314628616,44.68454314628616,4.1190489410941975,True,101.94444444444444,133.9396425858482,3.121223466664129
10624,2016-03-25 11:40:00,600,0,21.1,41.1633333333333,18.6666666666667,45.1,22.23,40.0666666666667,19.7,39.53,19.2,47.7,9.233333333333329,75.18999999999998,20.0,37.7,21.29,42.1266666666667,19.39,41.09,8.233333333333329,754.2,95.0,4.0,63.33333333333329,7.53333333333333,45.002560666762285,45.002560666762285,4.899347262610688,True,115.13888888888889,150.9126513103137,3.2128592725742844
10633,2016-03-25 13:10:00,690,10,21.5,41.9666666666667,19.0,45.845,22.823333333333295,39.23,19.7,40.09,19.2,48.0,9.463333333333328,67.7,20.0,38.06,21.2,42.4,19.4725,42.15,8.86666666666667,755.2,86.8333333333333,6.0,30.8333333333333,6.78333333333333,23.336015793029215,23.336015793029215,5.777182874316741,True,142.5,172.32257664779425,3.17718090485045
10756,2016-03-26 09:40:00,110,0,21.39,39.26,18.5,44.4,22.89,37.09,20.1,39.9666666666667,19.39,46.9,8.0,73.29666666666668,20.7,39.29,22.1,44.433333333333294,19.79,42.0,7.93333333333333,756.5666666666668,88.6666666666667,7.666666666666669,22.666666666666696,6.16666666666667,40.64097834052519,40.64097834052519,0.12002004332218431,True,56.52777777777778,13.651571876900297,3.9169278603515316
10758,2016-03-26 10:00:00,150,0,21.39,39.56,18.6,44.59,22.89,37.1266666666667,20.066666666666695,40.0266666666667,19.39,46.9,8.62666666666667,73.2266666666667,20.7,39.363333333333294,22.1,45.1,19.79,41.9,8.5,756.5,89.0,7.0,24.0,6.8,30.828676058445122,30.828676058445122,0.5101692040804295,True,56.52777777777778,15.936469135696026,5.865303124947183
10759,2016-03-26 10:10:00,210,0,21.39,39.76,18.6,44.59,22.89,37.1266666666667,20.033333333333296,40.0666666666667,19.463333333333296,53.3,8.83,72.96666666666668,20.7,39.363333333333294,22.1,45.26,19.79,41.79,8.68333333333333,756.4,88.3333333333333,6.8333333333333295,24.8333333333333,6.85,49.40547014120966,49.40547014120966,1.0953929452177973,True,58.47222222222222,24.06913295465893,6.295522903264672
10761,2016-03-26 10:30:00,380,0,21.39,39.9666666666667,18.6666666666667,44.56,22.89,37.1266666666667,20.0,40.23,21.956666666666695,84.95999999999998,9.16,72.35666666666668,20.7,39.5,22.1,45.9,19.79,42.6266666666667,9.05,756.2,87.0,6.5,26.5,6.95,18.29475978156552,18.29475978156552,2.7535268784403395,True,63.75,45.360449981618366,6.971932600495707
10768,2016-03-26 11:40:00,510,10,21.39,40.4,19.29,43.963333333333296,22.89,37.29,20.033333333333296,40.73,20.29,77.32666666666668,12.63,52.4666666666667,20.7,39.33333333333329,22.2,42.6566666666667,19.89,42.1633333333333,10.8666666666667,755.366666666667,76.3333333333333,8.66666666666667,36.33333333333329,6.76666666666667,6.236669560894369,6.236669560894369,4.021511650904636,True,78.19444444444444,73.18366609281946,5.900299597015171
